TITLE=TimePlot 
variables = t Y_OH P T 
0.00138784	0.00404129	517069	2475.34
0.0013978	0.00404071	517060	2475.3
0.00140776	0.00404013	517051	2475.26
0.00141772	0.00403955	517042	2475.22
0.00142769	0.00403897	517033	2475.18
0.00143766	0.00403839	517024	2475.14
0.00144762	0.00403781	517015	2475.09
0.00145759	0.00403723	517006	2475.05
0.00146757	0.00403665	516997	2475.01
0.00147754	0.00403608	516988	2474.97
0.00148751	0.0040355	516979	2474.93
0.00149749	0.00403492	516970	2474.89
0.00150747	0.00403435	516961	2474.85
0.00151745	0.00403377	516952	2474.8
0.00152743	0.0040332	516943	2474.76
0.00153741	0.00403263	516934	2474.72
0.00154739	0.00403205	516925	2474.68
0.00155737	0.00403148	516916	2474.64
0.00156735	0.00403091	516907	2474.6
0.00157734	0.00403034	516898	2474.56
0.00158732	0.00402977	516889	2474.52
0.00159731	0.0040292	516880	2474.48
0.00160729	0.00402864	516871	2474.44
0.00161728	0.00402807	516862	2474.4
0.00162727	0.0040275	516854	2474.35
0.00163726	0.00402694	516845	2474.31
0.00164725	0.00402637	516836	2474.27
0.00165724	0.00402581	516827	2474.23
0.00166723	0.00402524	516818	2474.19
0.00167722	0.00402468	516809	2474.15
0.00168721	0.00402412	516801	2474.11
0.0016972	0.00402356	516792	2474.07
0.00170719	0.004023	516783	2474.03
0.00171718	0.00402244	516774	2473.99
0.00172717	0.00402188	516766	2473.95
0.00173717	0.00402132	516757	2473.91
0.00174716	0.00402076	516748	2473.87
0.00175715	0.0040202	516739	2473.83
0.00176715	0.00401965	516731	2473.79
0.00177714	0.00401909	516722	2473.75
0.00178714	0.00401854	516713	2473.71
0.00179713	0.00401798	516705	2473.67
0.00180713	0.00401743	516696	2473.63
0.00181712	0.00401688	516687	2473.59
0.00182712	0.00401633	516679	2473.55
0.00183711	0.00401577	516670	2473.51
0.00184711	0.00401522	516661	2473.47
0.00185711	0.00401467	516653	2473.43
0.0018671	0.00401413	516644	2473.39
0.0018771	0.00401358	516636	2473.35
0.0018871	0.00401303	516627	2473.31
0.00189709	0.00401248	516618	2473.27
0.00190709	0.00401194	516610	2473.23
0.00191709	0.00401139	516601	2473.19
0.00192708	0.00401085	516593	2473.16
0.00193708	0.00401031	516584	2473.12
0.00194708	0.00400976	516576	2473.08
0.00195708	0.00400922	516567	2473.04
0.00196708	0.00400868	516559	2473
0.00197707	0.00400814	516550	2472.96
0.00198707	0.0040076	516542	2472.92
0.00199707	0.00400706	516533	2472.88
0.00200707	0.00400652	516525	2472.84
0.00201707	0.00400598	516516	2472.8
0.00202706	0.00400545	516508	2472.77
0.00203706	0.00400491	516500	2472.73
0.00204706	0.00400437	516491	2472.69
0.00205706	0.00400384	516483	2472.65
0.00206706	0.00400331	516474	2472.61
0.00207706	0.00400277	516466	2472.57
0.00208706	0.00400224	516458	2472.53
0.00209706	0.00400171	516449	2472.5
0.00210705	0.00400118	516441	2472.46
0.00211705	0.00400065	516433	2472.42
0.00212705	0.00400012	516424	2472.38
0.00213705	0.00399959	516416	2472.34
0.00214705	0.00399906	516408	2472.3
0.00215705	0.00399853	516399	2472.27
0.00216705	0.00399801	516391	2472.23
0.00217705	0.00399748	516383	2472.19
0.00218705	0.00399695	516375	2472.15
0.00219705	0.00399643	516366	2472.11
0.00220705	0.00399591	516358	2472.08
0.00221705	0.00399538	516350	2472.04
0.00222704	0.00399486	516342	2472
0.00223704	0.00399434	516333	2471.96
0.00224704	0.00399382	516325	2471.93
0.00225704	0.0039933	516317	2471.89
0.00226704	0.00399278	516309	2471.85
0.00227704	0.00399226	516301	2471.81
0.00228704	0.00399174	516293	2471.78
0.00229704	0.00399122	516284	2471.74
0.00230704	0.00399071	516276	2471.7
